id	name	code	hsn	tax_pct
2593	LUXOR CD MARKER RED	8901198119852	96101000	12.00
2594	LUXOR CD MARKER BLUE	8901198119845	NA	12.00
2595	LUXOR BLACK CD MARKER PEN GREEN	8901198118701	NA	12.00
2596	LUXOER TEMPERA COLOURS	8901198113164	32131000	18.00
2597	LUXOR CD PERMANENT MARKER RED	8901198112365	NA	12.00
2598	SKETCH O FINE LUXOR PENS	8901198014294	NA	18.00
2599	NIP MAHABAR RS 5	8901190206741	34054000	18.00
2600	FENA POWDERWASH 500G	8901190107222	34029011	18.00
2601	FENA POWERWASH 1KG	8901190107130	34029011	18.00
2602	FANA POWERWASH 2KG	8901190106263	34029011	18.00
2603	FENA PREMIUM BAR RS5	8901190101312	34011190	18.00
2604	FABER CASTLE STAMP PAD	8901180948996	NA	18.00
2605	CORRECTION PEN RS 30/-	8901180907016	382490	12.00
2606	FABER CASTLE SHARPNERS	8901180891025	NA	18.00
2607	FABER CASTLE MECHANICAL PENCIL	8901180875100	NA	12.00
2608	FABER CASTLE RULER 15CM	8901180706404	NA	18.00
2609	FABER CASTLE WATER COLORS	8901180695128	NA	18.00
2610	FABER CASTELL DRAWING BOOK BIG	8901180631010	482010	18.00
2611	DRAWING BOOK SMAll	8901180631003	482010	18.00
2612	FABER CASTLE HIGHLIGHTER PINK	8901180548288	96101000	12.00
2613	FABER CASTLE WAX CRAYON 12	8901180240120	NA	12.00
2614	FABER CASTLE COLOR PENCIL 24 COLORS	8901180118023	NA	12.00
2615	FABER CASTLE 12 COLOR PENCIL	8901180118016	NA	12.00
2616	MOOV SPRY ACTIV	8901177104909	300490	12.00
2617	MOOV 30GM	8901177104008	300490	12.00
2618	MOOV 10GM	8901177102509	30049011	12.00
2619	MOOV SPRAY  L	8901177101519	300490	12.00
2620	MOOV 50GM	8901177100505	300490	12.00
2621	MOOV SPRAY  S	8901177100352	300490	12.00
2622	GODREJ AER  RUB & SNIFF	8901157045161	33074900	18.00
2623	GODREJ AER SPPRAY COOL	8901157045116	NA	18.00
2624	GODREJ AER SPPRAY FOREST	8901157045109	NA	18.00
2625	GODREJ AER SPPRAY ROSE	8901157045093	33074900	18.00
2626	GODREJ COOL SURF BLUE	8901157045086	33079090	18.00
2627	GODREJ PETAL CRUSH PINK	8901157045062		18.00
2628	AER CAR FRAGRANCE 320/-	8901157045024		18.00
2629	HIT KILLS RATS RS 30/-	8901157027020	38089910	18.00
2630	HIT BLACK 400ML	8901157025217	38089199	18.00
2631	HIT COCKROACHES 400ML	8901157025200	38089199	18.00
2632	HIT RED 400GM	8901157025194	38089199	18.00
2633	HIT ANTI MOSQUITO 625ML	8901157025170	38089199	18.00
2634	HIT RED 200ML	8901157025071	38089199	18.00
2635	HIT BLACK 200ML	8901157025033	38089199	18.00
2636	GOOD KNIGHT 2U REFILLS 90ML	8901157021028	38089191	18.00
2637	GOOD NIGHT  REFILL FITS MACHINES	8901157001143	38089191	18.00
2638	MOISTURIZING HIMALAYA FACE GEL 100ML	8901138848484	33049990	18.00
2639	HIMALAYA PURIFYING NEEM FACE GEL	8901138848460	33049990	18.00
2640	H.SHISHU W 99/-	8901138847494	33079090	18.00
2641	H.B.H.OIL 200	8901138845483	330590	18.00
2642	H.B.H.OIL 100	8901138845476	330590	18.00
2643	HIMALAYABABY HAIR OIL 50ML	8901138845469	33059011	18.00
2644	HIMALAYA TAN REMOVAL ORANGE PEEL -OFF MASK  8G	8901138844028	33049990	18.00
2645	HIMALAYA NATURAL GLOW  KESAR FACE PACK 8G	8901138844004	33049990	18.00
2646	HIMALAYA WALNUT FACE SCRUB  8G	8901138843922	33049990	18.00
2647	HIMALAYA PURIFY NEEM PACK 8G	8901138843908		18.00
2648	HIMALAYA PURIFLYING NEEM FACE SCRUB 8G	8901138843892	33049920	18.00
2649	HAPPY BABY GIFT PACK RS 190	8901138837761	33049990	18.00
2650	HIMALAYA BABY GIFT PACK 5	8901138837518	330499	18.00
2651	HIMALAYA TAN REMOVAL ORANGE FACEWASH	8901138837051	NA	18.00
2652	ANTI DANDRUFF HAIR CREAM	8901138836177		18.00
2653	HIMALAYA ANTI HAIR FALL CREAM	8901138836160		18.00
2654	HIMALAYA PROTEIN HAIR CREAM	8901138836153		18.00
2655	SPARKLING WHITE TOOTHPASTE 120/-	8901138836122	NA	18.00
2656	HIMALAYA SPARKLING TOOTHPASTE 80GM	8901138836115	33061020	18.00
2657	H.COMPLEET CARE TOTHPAST 150g	8901138836108	33061020	18.00
2658	HIMALAYA COMPLETE CARE TOOTHPASTE	8901138836092	33061020	18.00
2659	HIMALAYA ALOE VERA FACIAL WIPES 120/-	8901138835163	33079090	18.00
2660	HIMALAYA ALOE VERA FACIAL WIPES 50/-	8901138835156	33079090	18.00
2661	HIMALAYA NEEM FACIAL WIPES	8901138835132	33079090	18.00
2662	H.lip Balm (s)1*22	8901138834937	33041000	18.00
2663	H.B.GIFT SET 440/=	8901138834470	330510	18.00
2664	HADJOD TAB	8901138834302		18.00
2665	HIMALAYA BABY CREAM 200ML	8901138831578		18.00
2666	HIMALAY BABY MASSAGE OIL 50ML	8901138829124	33049990	18.00
2667	HIMALAYA PURIFYING NEEM FACIAL WIPES 120/-	8901138828974	NA	18.00
2668	HIMALAYA N0URISHING BABY SOAP 125G	8901138825898	34011190	18.00
2669	HIMALAYA REFRESHING BABY SOAP 125G	8901138825881	34011110	18.00
2670	H.B.POWDER 400GM	8901138824037	330499	18.00
2671	HIMALAYA PURIFYING NEEM FACE WASH 200ML	8901138822477	33049990	18.00
2672	HIMALAYA NOURISHING BABY SOAP 75G	8901138822248	34011110	18.00
2673	HIMALAYA BABY SOAP 75G	8901138822231	34011110	18.00
2674	HIMALAYA  BABY S0AP 75G	8901138822217	34011110	18.00
2675	H.B.RASH CREAM  L	8901138819712	300490	18.00
2676	H.GENTLE BABY WASH 100ML.	8901138819620		18.00
2677	BABY CARE GIFT BASKET	8901138818845		18.00
2678	H.B.WIPES  S	8901138817756	330790	18.00
2679	HIMALAYA NEEM FACEWASH 279/-	8901138815431	NA	18.00
2680	H.B.POWDER 50G   60/- MRP	8901138715069	33049120	18.00
2681	HIMALAYA NEEM & TURMERIC SOAP	8901138711962	NA	18.00
2682	HIMALAYA NEEM FACE WASH 20/-	8901138513627	33049990	18.00
2683	HAPPY BABY GIFT PACK 7'S WITH RIBBON	8901138513207	33049990	18.00
2684	H.B.WIPES  L	8901138513184	330790	18.00
2685	H.B.WIPES  M	8901138513177		18.00
2686	H.B.POWDER 200GM	8901138513153	330491	18.00
2687	H.GENTEL BABY WASH 200.ML	8901138512903	33051090	18.00
2688	HIMALAYA GENTIE BABY SOAP 125G	8901138512606	34011190	18.00
2689	HIMALAYA NEEM FACE WASH 100ML	8901138512460	33049990	18.00
2690	H.B.MASSAGE OIL 200ML	8901138512408	330499	18.00
2691	HIMLAYA NEEM FACE WASH 50ML	8901138512187	33049990	18.00
2692	H.B.SOAP	8901138511838	34011110	18.00
2693	H.B.POWDER 100GM	8901138511814	33049120	18.00
2694	H.B.MASSAGE OIL 100ML	8901138511739	330499	18.00
2695	H.B.C.100GM	8901138511494	330499	18.00
2696	H.B.C.50ML	8901138511487	33049930	18.00
2697	H.B.LOTION 200GM	8901138511470	330499	18.00
2698	H.B.LOTION 100GM	8901138511463	330499	18.00
2699	H.B.SHAMPOO 200ML	8901138511456	330510	18.00
2700	H.B.SHAMPOO 100ML	8901138511449	34011110	18.00
2701	H.B.RASH CREAM  S	8901138511432	300490	18.00
2702	H.LIP Balm 10g  (L) 1*12	8901138509231	33041000	18.00
2703	H.CYSTONE	8901138503994		18.00
2704	HIMALAYA GENTLE BABY POWDER 50G	8901138012045	33049120	18.00
2705	HIMALAYA  GANTLE BABY CREAM  50ML	8901138012007		18.00
2706	HIMALAYA HYDRATING ALO VERA FACE WASH 100ML	8901138011826	34013090	18.00
2707	HIMALAYA HYDRATING FACE WASH 100ML	8901138011062	33049990	18.00
2708	HIMALAYA ALOE VERA FACE WASH 50ML	8901138011055	33049990	18.00
2709	HIMALAYA TURMERIC FACE WASH 100ML	8901138011024	33049990	18.00
2710	HIMALAYA GENTLE BABY WIPES 280/-	8901138010881	NA	18.00
2711	HIMALAYA GENTLE BABY POWDER 100G	8901138010805	33049120	18.00
2712	HIMALAYA PURIFYING NEEM FACE WASE 150ML	8901138008369	33049990	18.00
2713	HIMALAYA  BABY RASH RELIEF CREAM 20G	8901138006877		18.00
2714	HIMALAYA HEAD TO TOE BABY WASH 100ML	8901138006532	34013019	18.00
2715	HIMMALAYA GENTLE CONDDITIONER	8901138006426		18.00
2716	HIMALAYA ANTI DANDRUFF TEA TREE CONDITIONER	8901138006396	33051090	18.00
2717	HIMALAYA ANTI HAIR FALL	8901138006389		18.00
2718	HIMALAYA TURMERIC FACE WASH 50ML	8901138006112	NA	18.00
2719	HIMALAYA BRIGHTENING STRARRY FW 220/-	8901138005993	NA	18.00
2720	HIMALAYA BRIGHTENING VITAMIN C	8901138005979	NA	18.00
2721	HIMALAYA BRIGHTENING VITAMIN C STRAWBERRY FACEWASH 115/-	8901138005962	34013090	18.00
2722	HIMALAYA BLUEBERY FACE WASH 50ML	8901138005955	34013090	18.00
2723	HIMALAYA BRIGHTENING VITA C ORANGE FW	8901138005948	34013090	18.00
2724	ANTI DANDRUFF HIMALYA TEA TREE SHAMPOO 180ML	8901138002466	33051090	18.00
2725	HIMALAYA ANTI DANDRUFF TEA TREE SHAMPOO	8901138002459	NA	18.00
2726	HIMALYA ANTI HAIR FALL SHAMPOO 180ML	8901138002411	33051090	18.00
2727	HIMALAYA ANTI DANDRUFF TEA TREE SHAMPOO 80ML	8901138002404	33051030	18.00
2728	HIMALAYA GENTLE DAILY	8901138002374		18.00
2729	HIMALAYA GENTLE DAILY CARE SHAMPOO	8901138002367	33051090	18.00
2730	HIMALAYA DAMAGE REPAIR  SHAMPOO 180ML	8901138002329	33051090	18.00
2731	HIMALAYA POLLUTION DETOX CHARCOAL FACE WASH 100ML	8901138000172	33049920	18.00
2732	SUGAR FREE GOLD POWDER	8901120143917	17019990	5.00
2733	SUGAR FREE GOLD 300TAB	8901120143771	17019990	5.00
2734	SUGAR FREE GOLD 500TAB	8901120143733	210690	5.00
2735	SUGAR FREE GOLD 110TAB	8901120143726	210690	5.00
2736	SUGAR FREE NATURA POWDER	8901120143214	17019990	5.00
2737	SUGAR FREE NATURA 300TAB	8901120143139	210690	5.00
2738	SUGAR FREE NATURA 200TAB	8901120143122	17019990	5.00
2739	SUGAR FREE NATURA 100TAB	8901120143115	210690	5.00
2740	EVERYUTH SCRUB &FACE WASH 100G	8901120141012	3304	18.00
2741	OXYLIFE NATURAL RADIANCE 5  255/-	8901103171333		18.00
2742	OXYLIFE NATURL CREME BLEACH  99/-	8901103171326	34022090	18.00
2743	OXYLIFE 52RS	8901103171319	33049990	18.00
2744	HAIR REMOVAL CREAM 24CARAT GOLD DUST	8901103124216	NA	18.00
2745	FEM HAIR REMOVAL SANDAL OIL 60G	8901103123165	33079010	18.00
2746	FEM HAIR REMOVAL CREAM 60G	8901103121161	33079010	18.00
2747	FEM BLEACH 45RS	8901103110233	NA	18.00
2748	FEM BLEACH 37RS	8901103101262	33049990	18.00
2749	MORISON FEEDR  L	8901097416434	392630	18.00
2750	MORISON FEEDR  S	8901097416403	392630	18.00
2751	TATA COFFEE GRAND PREMIUM	8901090322091	21011110	5.00
2752	TATA COFFEE GOLD PURE COFFEE 50G	8901090213962	21011110	5.00
2753	SAFFOLA HONEY 50G	8901088890540	04090000	0.00
2754	SILK SHINE HAIR SERUM 45ML	8901088798426	33059090	18.00
2755	NIHAR NATURALS UTTAM 160 ML	8901088783255	NA	18.00
2756	SAFFOLA  MUESLI  BERRY CRUNCH 180G	8901088766951	19041090	18.00
2757	MUESLI CHOCO CRUNCH 175G	8901088766937	19041090	18.00
2758	NIHAR OIL 68ML	8901088748025	33059011	18.00
2759	LIVON VITAMIN E OIL 45ML	8901088736954	33059090	18.00
2760	PARACHUTE COCONUT HAIR OIL GOLD 100ML	8901088726023	33059011	18.00
2761	PARACHUT COCONUT OIL 175ML	8901088726016	33059011	5.00
2762	REVIVE LOQUID  95G	8901088722001		18.00
2763	REVIVE LIQUID STIFFNER 195G	8901088721998		18.00
2764	REVIVE 395G FLORAL FRESH	8901088721981		18.00
2765	NIHAR UTTAM HAIR OIL 100ML	8901088721714	33059011	18.00
2766	SOFFOLA  KOREAN OAT 40G	8901088720618	11041900	18.00
2767	PARACHUTE ALOE VERA 90ML	8901088717670	33059011	18.00
2768	NIHER UTTAM OIL 185ML	8901088714839	33059011	18.00
2769	NIHAR UTTAM GOLD 35 ML	8901088713368	33059011	18.00
2770	PARACHUTE JASMINE HAIR OIL 45ML	8901088712101	33059011	18.00
2771	NIHAR ROSEMARY COCONUT OIL 200ML	8901088704564		5.00
2772	ALMOND COCONUT HAIR OIL 99ML	8901088704304	33059011	18.00
2773	NIHAR NATURALS UTTAM 90ML	8901088701099	15131100	18.00
2774	NIHAR COCONUT OIL 192ML	8901088701082	15131100	5.00
2775	PARACHUTE  ALOE VERA 150ML	8901088209878	33059011	18.00
2776	REVIVE LIQUIDE 95GM	8901088206303	35051010	18.00
2777	REVIVE LQ 200G	8901088206280	35051090	18.00
2778	LIVON  HAIR SERUM 20ML	8901088201889	33059090	18.00
2779	HAIR &CARE ALOE VERA OIL 100ML	8901088193870	33059011	18.00
2780	HAIR & CARE  OLIVE OIL 200ML	8901088193818	33059011	5.00
2781	SAFFOLA MASALA OATS  CLASSIC MASALA 250GM	8901088171755	11041900	18.00
2782	SAFFOLA OATS SOFT CREAMY 500GM	8901088155496	11041200	18.00
2783	PARACHUIT COCONUT HAIR OIL	8901088150750	33059011	18.00
2784	PARACHUTE GOLD COCONUT OIL	8901088150729	33059011	18.00
2785	PARACHUIT GOLD COCONUT OIL	8901088150712	33059011	5.00
2786	PARACHUTE COCONU HAIR OIL 500ML	8901088150705	33059011	18.00
2787	SAFFOLA MASALA OATS 500GM	8901088129824	11041900	18.00
2788	SAFFOLA MASALA OATS  PEPPY TOMATO 500GM	8901088129817	11041200	18.00
2789	SAFFOLA MASALA OATS  VEGGIE TWIST 500GM	8901088129800	11041900	18.00
2790	NIHAR HAIR OAIL  140ML	8901088116268		18.00
2791	MEN ANTI -HAIRFALL WITH ALMOND 100G	8901088108973		18.00
2792	SETWET MISCHIEF AVATAR 150ML	8901088098502	33072000	18.00
2793	SETWET DEO 150ML	8901088098489	NA	18.00
2794	SETWET COOLAVATAR 150ML	8901088098472	NA	18.00
2795	PARACHUTE ALOE VERA 150ML	8901088080279	33059011	18.00
2796	PARACHUTE ALOE VERA COCOUT HAIR OIL 75ML	8901088080262	33059011	18.00
2797	PARACHUTE JASMINE  HAIR  OIL 90ML	8901088076104	33059011	18.00
2798	SAFFOLA HONEY 100G	8901088075602	04090000	0.00
2799	SAFFOLA SOYA CHUNKS 400GM	8901088072250		5.00
2800	SAFFOLA OATS SOFT & CREAMY 200GM	8901088071277	11041200	18.00
2801	SAFFOLA HONEY 250G	8901088069106	04090000	0.00
2802	SAFFOLA MASALA OATS 38GM	8901088068741	11041900	18.00
2803	SAFFOLA MASALA OATS CLASSIC MASALA 38GM	8901088068734	11041900	18.00
2804	SET WET HHAIR STYLING GEL 100	8901088062497	33072000	18.00
2805	SET WET HAIR STYING GEL 50G	8901088062466	33050030	18.00
2806	SET WET HAIR GEL CASUALLY COOL 50G	8901088062459	33059030	18.00
2807	SETWET GEL 10/	8901088062428	NA	18.00
2808	PARACHUTE HOT COCONUT HAIR OIL 90ML	8901088047319	33059	18.00
2809	PARACHUTE HOT OIL 190ML	8901088047302	33059011	18.00
2810	PARACHUTE JASMINE 300ML	8901088045681	33059011	18.00
2811	PARACHUTE  JASMINE  190ML	8901088045674	33059011	18.00
2812	NIHAR HAIR OIL 43ML	8901088030090	33059011	18.00
2813	NIHAR NATURALS 400ML	8901088028097	3305	5.00
2814	NIHAR NATURALS 200ML	8901088028080	33059011	5.00
2815	NIHAR COCONUT HAIR OIL 99ML	8901088028073	33059011	18.00
2816	PARACHUTE HAIR CREAM	8901088026864	33059019	18.00
2817	HSY MILSHK  COFFEE 40RS	8901071733038	22029930	18.00
2818	HARSHEYS SYRUP 10RS	8901071732857	18069040	12.00
2819	HSY SOFIT CHOCOLATE 40RS	8901071732802	22029910	18.00
2820	MILK SHAKE CASHEW  FLEVOR 180ML	8901071732598	NA	12.00
2821	HSY MILKSHK VANILLA 40RS	8901071732468	22029930	18.00
2822	HSY MILKSHK ALMOND 40RS	8901071732451	22029930	12.00
2823	HSY MILKSHK CNC 40RS	8901071732444	22029930	18.00
2824	HSY MILKSHK STRAWBERRY 40RS	8901071732437	22029930	18.00
2825	HSY MILKSHK CHOCOLATE 40RS	8901071732413	22029930	18.00
2826	HSY SYRUP STRAWBERRY 200G	8901071731126	21069040	18.00
2827	HSY SYRUP CHOCOLATE 1.3KG	8901071731072	18063210	18.00
2828	HSY SYRUP STRAWBERRY 623G	8901071706841		18.00
2829	HERSHEYS 623GM	8901071706834	18069040	18.00
2830	HSY BAR CNC 90G	8901071705806	18063200	18.00
2831	HSY BAR  SPECIAL DARK 90G	8901071705745	18063200	18.00
2832	HSY BAR ALMONDS 90G	8901071705707	18063200	18.00
2833	HSY BAR SPECIAL DARK 38GM	8901071705684	18063200	18.00
2834	HSY BAR COFFEE 38G	8901071705660	18063200	18.00
2835	HSY BAR DARK COFFEE 90G	8901071705622	18063200	18.00
2836	HERSHEYS CHOCO TUBES ALMONDS	8901071705585	18069010	18.00
2837	HERSHEYS KISSES FESTIVE MOMENTS  166.5G	8901071705554		18.00
2838	HERSHEYS KISSES ALMOND	8901071705547	18069010	12.00
2839	HERSHEYS KISSES MOMENTS	8901071705523	18069010	18.00
2840	HERCHEYS EXOTIC DARK 87G	8901071705516	18069010	18.00
2841	HERSHEYS EXOTIC DARK	8901071705493	18069010	18.00
2842	HERSHEYS SYRUP STRAWBERRY	8901071705486	21069040	18.00
2843	HSY  SYRUP CHOCOLATE 180G	8901071705479	18069040	18.00
2844	HSY CHOCO TUBES 20 RS	8901071705400	18069010	18.00
2845	HSY MILK CHOCO TUBES 20 RS	8901071705387	18069010	18.00
2846	JOLLY CHERRY FLAVOR 5RS	8901071705295	17049020	18.00
2847	JOLLY MANGO FLAVOR	8901071705288	17049020	18.00
2848	JOLLY STRAWBERRY 5RS	8901071705271	17049020	18.00
2849	JOLLY ORANGE  FLAVOR 5RS	8901071705264	17049020	18.00
2850	J0LLY WATERMELON FLAVOR 5RS	8901071705257	17049020	18.00
2851	HSY CHOC0 DELIGHT MILK M 10.3G	8901071704892	18063200	18.00
2852	HSY KISSES DARK ALMONDS 70	8901071704489	18069010	18.00
2853	HSY KISSES  HAZELNUT 65RS	8901071704335	18069010	18.00
2854	HSY SPRD CNC 350G	8901071703680	18069030	18.00
2855	HSY EXDK BLACKBERRY 70RS	8901071702898	18069010	18.00
2856	HERSHEYS HOT CHOCOLATE	8901071702744	18063210	18.00
2857	HSY EXDK POMOGRANTE 65RS	8901071702256	18069010	18.00
2858	HSY EXDK RASPBERRY 65 RS	8901071702249	18069010	18.00
2859	HSY EXDK BLUEBERRY 65RS	8901071702232	18069010	18.00
2860	HERSHEYS COCOA POWDER	8901071702102		18.00
2861	HSY KISSES CNC 65RS	8901071701952	18069010	18.00
2862	HSY KISSES ALMOND 65RS	8901071701945	18069010	12.00
2863	HSY KISSES MILK 60RS	8901071701938	18069010	18.00
2864	HSY SPRD COCOA JAR 150G	8901071701402	18069030	18.00
2865	HSY SPRD COCOA ALMOND 150G	8901071701396	18069030	12.00
2866	HSY SPRD COCOA JAR 350G	8901071701389	18069030	18.00
2867	HSY SPRD COCO ALMOND 350G	8901071701372	18069030	12.00
2868	HERSHEYS 200GM	8901071211307		18.00
2869	HSY SYRUP CARAMEL 623G	8901071211192		18.00
2870	CREAMY CHEESE 15/-	8901063410305	NA	12.00
2871	C SPREAD ROASTED GARLIC 180G 30PK	8901063410053	04063000	12.00
2872	CHEESE CUBES 600G 12PK CBB BIL N	8901063410015		12.00
2873	BRITANNIA  COW GHEE 200ML	8901063405080	04059020	12.00
2874	BRITANNIA DAIRY WHITENER 16G	8901063402348	04021010	5.00
2875	BRITANNIA ANY TIME 8G	8901063402331	04021010	18.00
2876	C PIZZA BLOCK 400G CEKA 30PK CBB BI	8901063401525		18.00
2877	C PIZZA BLOCK 200G CEKA 60PK CBB	8901063401280	0406300	18.00
2878	CHEESE BLOCK 200G CEKA 60PK CBB	8901063401211	04063000	5.00
2879	CHEESE BLOCK 400G CEKA 30PK CBB BIL	8901063401198	04069000	5.00
2880	CHEESE SLICES 90G 60PK CBB BIL N	8901063401143	04063000	12.00
2881	CHEESE 180G 30PK  CBB BIL N	8901063401136	04063000	12.00
2882	CHEESE CUBES 200G 32PK CBB BIL N	8901063401082	04063000	12.00
2883	BRITANNIA DOODH MARIE GOLD 229G	8901063371101	19053100	18.00
2884	MARIE GOLD 10	8901063371026	NA	18.00
2885	BRITANNIA MARIE GOLD  38.9G	8901063371019	19053100	18.00
2886	BRITANNIA GOOD DAY FRUIT& NUT 20/-	8901063370111	19053100	18.00
2887	BRITANNIA GOOD DAY BUTTER JEERA 20/-	8901063370098	04063000	12.00
2888	GOOD DAY 60.1G BUTTER	8901063370074	19053100	12.00
2889	BRITANNIA GOOD DAY BUTTER	8901063370050	19053100	12.00
2890	50 50 CHEEZE DIPPED 150G	8901063369030	19053100	18.00
2891	50-50CHEEZE DIPPED 10/-	8901063369023	19053100	18.00
2892	BRITANNIA CAKE CHOCO BROWNIE 20/-	8901063368750	19059010	18.00
2893	BRITANNIA ROLL CAKE 27G	8901063368736	19059010	18.00
2894	GOBBLRS  CHOCO CHILL 110G	8901063368675	19059010	18.00
2895	CAKE GOBBLES	8901063368668	NA	18.00
2896	GOBBLES CAKE RED VELVET 30/-	8901063368569	19059010	18.00
2897	GOBBLES CAKE VANILLA CHOCO 30/-	8901063368552	19059090	18.00
2898	BRITANNIA GOBBLES VANILLA CHOCO 10/-	8901063368545	19059010	18.00
2899	GOBBLES BUTTER BLAST 10/-	8901063368514	19059010	12.00
2900	BAR CAKE GOBBLES MILK MASTI	8901063368507	19059010	18.00
2901	BRITANNIA GOBBLES CAKE PINEAPPLE PLUNGE 10/-	8901063368491	19059010	18.00
2902	BRITANNIA CAKE GOBBLES ORANGE  10/-	8901063368484	04063000	18.00
2903	BRITANNIA GOBBLES CAKE CHOCO  10/-	8901063368477	19059010	18.00
2904	GOBBLES FRUITY FUN 33G	8901063368460	19053100	18.00
2905	BRITANNIA  FUDGE IT CHOCO BROWNIE	8901063368330	19053100	18.00
2906	CAKE MUFFILL VANILLA 5/-	8901063368323	19059010	18.00
2907	CACK MUFFILL CHOCO  VANILLA 5/-	8901063368316	19059010	18.00
2908	VEG LAYER CAKE CHOCO 11G 424PK 0	8901063368170	19059010	18.00
2909	50-50 POTAZOZ 10/-	8901063367401	19059090	18.00
2910	BRITANNIA 50-50 GOL MAAL TOP  BUTTERY  30/-	8901063367388	04063000	18.00
2911	50-50 GOLMAL 29G	8901063367364	19053100	18.00
2912	50-50 GOL MAAL TOP BUTTERY 57G	8901063367333	19053100	18.00
2913	MASKA CHASKA 50-50 30/-	8901063367326	19053100	18.00
2914	50 50 MASKA CHASKA  1	8901063367319	19053100	18.00
2915	50-50 CLASSIC SWEET &SALTY	8901063367296	19053100	5.00
2916	BRITANNIA 50-50CLASSIC 5/-	8901063367265	04063000	18.00
2917	BRITANNIA 50 50 MASKA CHASKA	8901063367258	19053100	18.00
2918	BRITANNIA MASKA CHASKA 100G	8901063367180	19053100	18.00
2919	50-50 MASKA CHASKA 38G 96 PK 0	8901063367173	19053100	18.00
2920	50-50 GOLMAAL 170+15G 36PK PI 0	8901063367166	19053100	18.00
2921	50-50 GOL MAAL BUTTERM	8901063367142	19053100	18.00
2922	50-50 GOLMAAL BUTTER 170+15G 0	8901063367111	19053100	12.00
2923	BRITANNIA CAKE GOBBLES CHOCO CHILL 100G	8901063365964	19059010	18.00
2924	BAR CAKE GOBBLES FRUIT	8901063365933	19059010	18.00
2925	GOBBLES CAKE MILKY FLAVOUR 10/-	8901063365926	NA	18.00
2926	BRITANNIA  GOBBLES CACK	8901063365919	19053100	18.00
2927	BAR CAKE GOBBLES CHOCO 28G 0	8901063365902	19059010	18.00
2928	GOBBLES PINEAPPLE CAKE 10/-	8901063365896	NA	18.00
2929	BAR CAKE GOBBLES ORANGE	8901063365889	NA	18.00
2930	BAR CAKE GOBBLES FRUIT 28G 72PK 0	8901063365872	19059010	18.00
2931	BRITANNIA CAKE ROLL CHOCO VANILLA	8901063365292	19053100	18.00
2932	TRIPLE CHOCO SWISS ROLL	8901063365285	19053100	18.00
2933	MARBLE CAKE RED VELVET 110G 0	8901063365131	19059010	18.00
2934	MARBLE CAKE RED VELVET 30G 0	8901063365124	19059010	18.00
2935	MARBLE CAKE CHOCO VANILLA 0	8901063365100	19059010	18.00
2936	MARBLE CAKE CHOCO VANILLA 30G 0	8901063363984	19059010	18.00
2937	BRITANNIA CAKE MUFFULS  VANILLA  5/-	8901063363601	04063000	18.00
2938	BRITANNIA NUT & RAISIN CAKE	8901063363533	19053100	18.00
2939	BROWNIE CARTON 120G 40PK 5M	8901063363359	19054000	18.00
2940	BAR CAKE GOBBLES ORANGE 45G 0	8901063362758	19059010	18.00
2941	BAR CAKE GOBBLES PINEAPPLE 45G 0	8901063362734	19059010	18.00
2942	BAR CAKE GOBBLES BUTTER 45G 0	8901063362727	19059010	12.00
2943	BAR CAKE GOBBLES MILK 45G 72PK 0	8901063362703	19059010	18.00
2944	BRITANNIA TOASTER BUTTER RUSK 10/-	8901063325944	19054000	12.00
2945	BRITANNIA TOASTEA 220/-	8901063325920	19054000	18.00
2946	MILK RUSK RESTAGE 182G+18G 32PK 0	8901063325791	19054000	5.00
2947	Premium Bake Rusk 183G+17G 32PK 0	8901063325760	19054000	5.00
2948	Butter rusk 183+17G 32PK 0	8901063325708	19054000	12.00
2949	BRITANNIA TOASTEA 20G	8901063325227	19054000	18.00
2950	TOASTEA PREMIUM	8901063325036	19053100	18.00
2951	TIGER KREEMZ ORANGE 30.2G 144PK 0	8901063164406	19053100	18.00
2952	TIGER KREEMZ ELAICHI 30.2G 144PK 0	8901063164390	19053100	18.00
2953	TIGER KREEMZ CHOCO MILK 30.2G 0	8901063164383	19053100	18.00
2954	TIGER KREEMZ CHOCO	8901063164376	19053100	18.00
2955	BRITANNIA TIGER KREEMZ ORANGE	8901063164369	19053100	18.00
2956	BRITANNIA TIGER KREEMZ ELAICHI 5/-	8901063164352	19053100	18.00
2957	TIGER KREEMZ CHOCO MILK 5/-	8901063164345	19053100	18.00
2958	TIGER KREEMZ CHOCO 5/-	8901063164338	19053100	18.00
2959	BRITANNIA DOODH MARIE GOLD  209G	8901063162945	19053100	18.00
2960	MARIEGOLD 35G 144PK E NI PI 0	8901063162839	19053100	18.00
2961	MARIEGOLD 277G 20PK PI	8901063162723	19053100	18.00
2962	MARIE GOLD 69.2G 48PK CBB EAST 0	8901063162471	19053100	18.00
2963	BRITANNIA PURE MAGIC  CHOCOLUST 100G	8901063160460	04063000	18.00
2964	BRITANNIA PM CHOLUSH CKS 253G	8901063160422	19053100	18.00
2965	PURE MAGIC 69G	8901063160408	19053100	18.00
2966	BRITANNIA PURE MAGIC 5/-	8901063160392	19053100	18.00
